review_id,stars
wu82_RnPJlHgCcPe-9YvmQ,5
m-bFwB9jl_fJ3uCAlewJkg,5
ljkLZNhn95-Jtgqdf-Q61Q,3
8Hi_rl4jNweo2bmtsDgZyg,1
OLNDqTDKO_Ewdn_jPdrNSA,2
gek8j1rg1MRt5v0WxV89hg,2
vcEcdA8ye2w2tHY6CQltFQ,5
bTP0O4vKr_60R71mor4-dg,2
9QWgCToR8UWW6I4SSNRZCw,5
6DUI79vAPbDGgannkks3gA,2
gd6JXiuyOeXJRqH5lSG-Og,4
IQQGXmy7Lx4cZVPeS1-1uw,5
ahlMx1u7t37_4ORSQdsERg,3
ArI-ovp_pbk4bMCUGUYUlA,2
cX7Bp7a3NGE_kY6jKlmESQ,4
jTqh5NYfEVlmr9fGDhb6dA,4
fRvkoFPYP7CtHOMbl_mMuw,1
FLMCgmKAmlRgqo6lVCUccA,4
EBZgmq57lRYlOBj1bu0SPw,2
QQEFwa6_beWInaMVB6c78Q,3
rSvK3W36zxFKQfsVzVfvwA,1
BLFpRHvcr0VNFOWqaVAzOg,3
aTdEqiQBup6s5ClRW1PIzg,4
x_xipGCHfLYHUDgQdGCZSA,1
6ucNmqYyeSAzLUp92Z9fFw,1
-bizFU0PqFCqoRD5_oazDA,2
czhx6K_BGiuWtixUnbOEjg,3
HPnIN6fOBKvNiEIZmT1FJQ,4
sGR0quubtaCggoPSyTMr6w,2
4jkCn9injSnFUULNM9Y2mg,2
lZ0ABaYKuFu-GieeuzC3eQ,3
io6fHsQDp1SKv1mffZYsEA,4
x3o9VvW86pIxyZH_TyBljQ,5
FY7gLQWRsW-PQUd1jFWpmA,4
F88X04skELUdpghp3TbVAQ,3
Hi3YHC6GffWakIwXcZGqGg,4
pRH7gNbacAyiIUPgg7I4MA,4
KE4PT_4SzhmJ_PN-PUcbHQ,3
xKhQxv9GyuWu-xdwTph_MQ,4
B3Fd-sUCXOgEGNueT7kfHg,3
6TRxayqYaOkZSB3YovrDJw,1
3JTQxMcbeRMUyMTPTk3w2Q,1
uuAnRiVVJEaZA0c4ASmuJw,3
D220wJVMyd-yY0ubC745Ig,3
uNbRelrB5-X86MKzh4Q_Qg,3
4CMAbD0-ViB1jb3cnQJ6ZA,5
knp2EaNWz0SExjlsvRTv7Q,3
WcmiJ2YMAd3wzwRvcITcOg,5
MZdQlIY1IgjLPe09ETGg1A,4
IJQWQjbAhI1eFBDC_CI4Zg,5
I41WNVGQusLm7swaV5Y_BQ,3
0ycKNfTAPhuyvPmm1A_mfA,1
PrvXzQN3xAOnHTWhik77eg,2
2mRPFW_1U_dE6b81aIvEBg,1
l1AjlsV2LnO7jnpy3fCTzA,3
OVakHYsxp-Wz0HpALIcFLw,4
ED78WVpMZsx52fqeQuWHqw,3
GIfofOcswIEIkM6q49_n8A,4
4vV1uWLT3Y9mD2urOCFg7Q,3
mBEFKPJm88ai5DuR71-_fw,1
VoEl2jlLFgwNUQYV0VzmQA,3
dBjXeXey2GC_9VDGF1jOZQ,2
7D3Z1mENmqwGsNMICwua_g,1
y7oydm3hbq3kNoHljUUNjQ,3
zZtRPuK0KMRQ8J6d--4jCA,3
AMUI8w5Fb4uWuTv2I9TtwA,5
pkZeJvYw91g0acHQwCqvNw,3
WNn3u9Kfs0xOPz5dJ7yJ_g,5
FI9SB-krFC-iZMfa-iuG9g,3
5mnhmZEQuNVrX_62NBeozg,1
vGRX9W4DDrRJMq2k_Oe7Aw,3
dInJhuSqaA8InsqoHwWbbg,5
IU037qyr-Z__UC9lDdRfYA,5
xECvXk9MUnagoqqVjjjENA,5
iRahmwr2J5KLFfjc8Bz44A,1
m0VDd-INU508e7yZBGkF8A,1
fillhAgb6hxqB-4ZBU-1vQ,3
vAjYKDLUZUOP5oS8sx793w,2
gtuaCgKX6oruVEnkmEB6UQ,5
r3NhKTIjrYG_Cje6WUT-8A,3
1CvjpWVeUbZJlhh5CmQ6aQ,4
y24HUa29d3zF9pF7Kw1Ifw,1
ccYHqI9FRnSGNSTux0IabQ,5
B1dg81H86tX7-qRQHIJxCQ,3
MiWK3YDt8BVWGJG5kLvnRQ,3
YBdeb4-1LkozrQ4PEQH8NA,3
ay_keUX2vPtXLclQ6k6jfA,3
uhjnRl03lPCMxP_JkxlSzg,5
gOuhdx3bVEYGocqLATAIGQ,5
cDi6nfgEgxSt22FVOGONhw,4
X-aAz5sRDrRRYVRWx5iimg,3
KBbNDKRSF7KOGoJ2Ip1WZQ,4
v3mxqlBg1gdsx7XVgFA1XQ,1
yyP5Ebdx_VmJmpuYpGbH_Q,1
WVv_Aq66ZWnvqhqgrRRz1A,1
YlJJz7h3KVJcBpR6vp51zg,4
X_s9yDJOBjRVwk_8uBOGww,3
xGbRDZKdywBMXHNYnDanHg,3
s_H7V55b2Kkz5rdZ2WbWIg,1
5OOaThvaiNoXIv65MrQ9bQ,1
_K41OnUgYSoRINEoUsAdeg,4
Dqh8m5HdplXXdsLkx5MqYA,1
5oXjYLUhAS9IqxfRwFbfUA,4
cieLLZHmWfGSdrquiaiytA,1
_Br6y6CbatpQpXsLv4M_sA,1
zkJAZC9lgf1sXq_mKvz-FQ,5
3-LMPWioky6rI9MzyBTZWg,3
PQg4PwQ-shzih-lo4KlUJw,4
020SwBboDhWPA-bHyLR0vg,4
CcNKrz794Ea6TPdXefC3bQ,5
7FQy6Ndb4KXRLe0sI504AQ,4
g9pI-jqHVJqzro_A5guURQ,2
PhfbNMQm7sIXFaAlgPJC2A,5
dgw4fK7Meoz8WLzxUJIz_Q,2
cXa_wdpFQd0nkyXA2k-Hfw,1
P0YiXl8UOt7J5Ff984RlTw,1
7vivaxUu8wOA8IJRXtx-iA,5
sClZRCHXz6sau42bz9oZvQ,4
Sr4Q-2ystuZcW-4d27N8lA,3
XmEEYWrL4dNq52FdlZL97Q,2
Sg_1jMwumPOeHNBnERuv2Q,5
vNrDAn69aDoKWuiCMKA2Wg,3
PI2j_u4kRo_elJkuGS2Bqg,2
O4ynh2uG2XipvsSB8vQMbg,1
mwwfX89L5g9q26ZlbtN9yA,4
5JoDXhpWkqjRgvnlpKrLRw,4
SBN1KxdhIQfrNzizSTdLxA,5
Kb45k_XQiTIgR70ZVBYVfQ,3
_FpEPCqlNRLDUYzWIEFJuw,1
2wlTLLqYa-DbTlrDxicWSA,5
Aq9HWOqnuxvqfExaTHR5Xg,1
nWXbhRL_lj_iwa1l-y6Dlw,1
qbY78S3c8xLg1wtNC-sGkg,1
8uLiio2c3Y1FQ4xmVS-ejg,1
eS13UsH9vYS_0_ah1clQmA,3
EBsYYrWUSM-GfVzmNYCk1Q,3
WgKAlVk92B9oa6eLHcXgJw,1
mNHO6Qppn5QXKI8z1Vh01A,2
y3d57hrdEYbJBxTPtM8j9Q,4
fhnNvrsufjxGHbnUveshuA,3
dNJvg0bpR9K_Jy60gkl94w,1
C3MUPh0wIOt_mICDMwQLKQ,5
Ne-UJLhkn7vtwQvlP3UXxA,4
vrmqQgeidzHYx4B5Svuqgw,4
9NJTzA_nmAiKPmP2VuTL3A,5
vkmNvYigeDIrjrVYCFMqOA,2
xzkRbYGVb-WmJ8jwBZoKag,3
ifpW-zDb43QfBMvtBI_MnA,3
jeO2sSf1amlcc3osUL77Sw,4
rawe7SvbugeqJl14zqThhQ,3
UmeowEaA0KN9wPisrzZSIA,5
pn-YJEqtCXsGLi_qQWoMcQ,1
7ykqNP8vX2Oq5adJAD5EkA,4
AeB6OKnwNGKajQcKYw1d9w,5
cIdsZvH3PFhtN__NIMpa-g,3
Af6Jnf8F5xBliuixStWF8g,3
GbngiTN1iYdN4MkNnxoXcQ,4
PDsizZabkBSD0NMSepoiJQ,2
BiPUlb_SVNoCBG--LrIKSQ,1
JYy69feKY5KL63BxhLTXsw,3
dgOxSHxDEUbvCPQo2Hho-A,1
DFXVDpt6vbpz_zfkqh4RFg,1
1_J0CN1S2jXYSjWrwkJH3A,2
LdigQwPWVVvhw7WqseX28A,5
vvAjk2y2IlrjKaX9QJ959w,2
QJmlOpjwwDO9pmmDZQRWdg,2
i0rHd-AKZ9FrEXIPCl5yZw,3
r6TNo0cv_oQ4aRPFm0EYOg,3
FzZd9YnbP1UQzNx0JKu8_A,3
xfF1-E73A4uh4DGxjU7FBQ,2
iG7mqKz2lTZPtpkdB-0CnA,4
IbU7ljiext-aCiJbsplgxg,4
1ElxUfhAr0sLdmHybQZazA,4
xqE1Gv8UFRDyBRur-NfeOA,4
fzOMgdizc5SqpiMnHGLjXA,4
xPX9-6_-0y4WUSK0NEJiTA,4
vzkYlKmKGTvie2hPy8TtXw,1
XuaKOjgIw-Jt6BRS2p7MrQ,1
3HrD4Ot8EXVTaIjD2TxUEA,1
bCk0s1-1d7powZxUnMrqxg,5
wOQFWoWcUfmUQhrxkWaABQ,4
OydkLqVHKbR94bvVb70sSw,3
MHYLSm0g2t5cmXgSVkipSg,5
Koq6loLHQDLDCrjGd85cpA,1
AnvpVgHIqf2_AXT0HlaU0g,2
XA1BkbjRONOerZk650q_RQ,2
UroofmmeGWB82y_f7yIv1w,3
4EyaROnW3ZQQbrGOquWrlQ,5
1FXcob1zKBGe-31BGWjW1A,1
mPfxfvGiPN8ZCXUwC-MMbQ,2
egiTqrJvswKNzICj063x4w,5
BTR6vEWAIosklcAfF-25Xw,5
CFeqGBvmJKExr_DrKi7r2g,3
lHeGdeqIy86sDSsLixuilQ,2
V2xFibioTCa3wgh6bgnY-A,1
Ja4IUKYZUcaKPJD2rOXCvQ,1
eDD0W__-CaYsGTx_n61-8A,2
RyPBdHRXVeD2U3MRsaeCTw,4
RkrBJgfq4giKzEObwCEF2A,1
wNFKCFor0xqhC-xCMCvsBw,4
Yf7TLYIf98J9rJA-LjYOpA,1
xksrfukoG8hCrE_II_OQ8w,4
VfuknqlxnD0sa1-hpmsHfQ,2
ZowkVDoH_JPMUIQ0mfoUyA,1
5T6KVY7-dsgMYTP13JJZDQ,3
eYkVjpPrMaRVrqWQbQRmYA,3
7YS6BavaQXhV3sFbsjHtbg,3
mh6fDq8KnHjikLmIHDMcdw,5
gtHMQZCLu2m1OfMs_AuDjQ,4
oNekufUg5rLdIRWBM_RyYg,1
Uszwd-8YaWjxgzVzlJJUww,2
jXRrPrmxELLa_Iw2NnPaow,2
y1w59nEzTYnVTcW9FqPJ8g,5
93rLMdzFtTkoAqb3uW72lw,5
DEvfMF5AIrrqLy-0zX_6qg,3
MD4C9BH90qM9t54mNvxyaw,4
9Z-eFbd_kn9ZlEEKgKuVow,4
eK0sWuTQ5X2OcXuP6DCsNg,2
K0ea_C3v8I26h_BeqDEgYw,1
q4FoEHsKhtkw_FlXwv-bJA,2
ldiBMBoWDGNNZnqRSIX-hA,4
_MOFuZH-uHlLjbHJ81PEcw,1
p8020mEJHhKjqe8x5QyOEQ,1
nukzAsyjQOcYRSz08rtyKA,4
SvhBSk31oy-Uhmldq2Pg-A,1
71Ato3U3TgCLo9CGY2xDbw,5
Wb7icYmxWSGpVnOqCD0_Cw,3
4f0d1Z2LoTlt03MKfoVKwg,5
RZaxOvNqUIiJQ_PjrZCxaw,4
_JrZOPVhGe6zxERb5sEsng,5
7UWHowWtiPnBB19IV2sLMQ,2
WNRCsHaj6rByNFVAZxDrcQ,1
NetsGNKAGii0tYfDECOQ_A,1
C9GqbRU7zmHQCMYZhBfFHg,3
7FaMBBfthvv9eNedUy-xCA,1
oxBD44lOIudtn136s15KoA,1
lgAgzNndW-SgfX-kkG2TMw,2
w2LgGh-9laVsL5llFxbcog,4
34QYS8SZY7vR0LIo5pyatw,5
I-wpeTBdVZQIr92CXMbA3A,3
14brCdCkdiRgYtGvWybviA,3
tYu6NIRR72wUQozIFVq8tg,4
hdaSpjMetDJCIki2MyBL3A,3
zOq4Fd7lMNf3S0gP7kGASw,5
fZ_avGBv_RJv5-r8h3kPzQ,2
a4ApQ8D5rbbhKvGZUD21aQ,1
wYJq8QoP7rCTf9FJcKVKFw,1
IUU7FexTLboZuO60Ss9nEQ,4
5bRwO3mtsd4mh2efK3AsOQ,1
4dnqux0TzgUBc6B_I9lH3g,3
w8ToB485gGrWNbVMlsgjdA,1
rXZ77vgs0HRzWr0Cu-Qu4A,5
o3W7oY2W47LUqeJl3qsyOg,1
fxtOS9zoEAAl8jkSCfASXw,2
YKYGRp3LpsY1gP-WOh6c_Q,4
V8tg4Oo0qK0kQE7Bpr2liw,2
CMPat5c0TfI-ONFFCpcJvA,2
Hc5-RDzY8FMbxnPOivoNJQ,5
tqjlGSw0reCsDincYzCKjQ,4
pMb87-J26UJh2BuuqDFyLA,2
2qs6smL93-vZy76GsVKEEw,3
gztjqxj9jGyVau6cVW_-Aw,1
9_wfCKsC86yWr-h_prQ7XA,3
8AQfCvHgfrC6wDkVtX0u1w,5
tqAhAWYkYwEnfhaxiXS_Pg,4
Oh6Pl8hbMTmOiqH6yWpfDA,5
v2ZFP0zjwrkmGGKDRNu_0w,5
3hBQ_8piJMGC5Rqt7d8vMA,1
iRTJ_H6cnzuAOIfpLnEYSg,5
Lif8fBlUNuc1NEEwYaj5CQ,5
zj4UJ3GNahkdERtHpL5FUQ,4
-DKkekHJKBoGk6SYitPWUA,5
U402LimeYLU58A9Nz9NOoQ,3
O00K8ZVmR0e_-NZZPUxKKw,4
7-jOtQk_BsAlxOhBJN9yrA,4
jJSkcBUf3MDC3rcZXt3saA,2
u65nnF7aYnoG5mYK6MODbQ,4
r7_NolyNgogxEmHnICEbsQ,3
o2U0507DkbV6pH-7ers2Vw,5
MlOl8cL3pZqcdxNsPR2Xjg,5
CUskL4j-JD748hcNGaA31Q,5
6hw7Pb7SVXfecBmCicoUEA,1
fC8l-QKswk9E_BtOs99hUQ,4
wSCbq3HErAUh-dd21Cfgog,2
UaUgZ8pZbryXfMGjriAKVQ,1
avmsoZSp45LTgE2yBYwTVA,4
_e6FUNzXWDUfr4vbnilR-A,1
6dpam4MSoLyLM5jMeKjYcQ,2
JLjth-cWUDS1-_YSnTPovw,2
dXXlD4Yjx_lIWoNaPwORhA,1
l8B3hL0y3xbHOknCduDBjQ,5
DZYU6yP_Yq8UuD7OXEuT8g,1
E0LHepKIVvRE0VkllrQxUA,5
llvNAT5gWbN3ETaO4NGp_g,3
4Otg9Bn2L3IwCJFgRSgvQw,5
lGz_36U6oY9ZujGpQrnldg,5
6lISaBZd6e6XfvWTiVAe-w,4
kYoZPQqyHqaNfvjkFTtDTw,4
qcKH2p-kwUdJUrj2qzlmxg,1
eh09N0Ll0vZn-MnyYSkoLg,5
EsYGafi4Zb8xKwQ4rebEqw,2
lt42Q7jYb9eesFfdfGJ6_Q,4
PtxES7W2ju2JMMRYze1Zbw,2
9KoIhcTes-5TpMrAFhUnRw,2
lazcjeYXE_fBg52N9Zk79w,3
6Lz8FA_L9sJzsU9FjCrJXQ,3
iycKtxO8zWfnR0QX2OZpJA,2
DsXFitEeOjJuLHa_yB4oAQ,4
5gccEyS3XF1RFleMDdPcFg,2
jh3jT25Bx-YjxGV0yqG7Iw,5
CGgp1j_IAdhT8MMmXlcNBw,4
dLAeinzobHvIPZTpOeIvrQ,4
cuL9KNkf5jkGifDpzIDHyQ,5
dljwTYB1Z5kbnhkIVLScaQ,5
2o2Sg8ROuviWY6yljXMhZw,1
3lbQn1nS-JCsYzu5UtnydA,2
hnc3ePDOCBRFB90CKqPd0Q,5
Egxq6iJTNlrlhFj15Wwh5w,1
cz-Kz6kfE_8Y6QlQ4eikiQ,3
pZkx3WsVkIyEyfoostPtkA,5
CuR9PQr_UtV28_y_eWMhiA,1
jI5pJhpLvwk5tzPZHKmIvw,3
pOwkMPaC_EqaXHwsZwRVgg,2
vYxi5aU5BCj0LFyiUh-OHg,5
Sc0_PH4B1Gv6dYgQOJEQig,5
nNPnQRz9qKX8qzKs-bMy4Q,1
onuly9nbHNFYZ2vXm4k4mg,2
KLEzeVBtUNgutaZ18jq4DQ,2
yXdkMlDtzRwkC-lbYpZHOA,1
5nto7M63mk2OUUrw0-n2VA,4
Nlj03ys9JDB0gRW8p7OzXQ,4
QTGwTTYELaxpl8vADmkdXA,2
N4pJ3HC2PntDp2x1cDtqiQ,5
I-aI4VQj5-2UtBckYylGrQ,4
xMe-CtdBFfwB8XggldtYQQ,2
l1hp00QH3y0Hz-vdLCKJaA,4
gNwEl3flGUfdl3QWcNog1Q,2
mJ5wEbGQrk3cEVRAhetBqQ,5
9RsYehK49zE_VrCwqHOg2w,2
_XQ4eOSCRX8hSu9_Sv2oXw,5
tAHIPuVfftUVY1cCvlnCcw,3
66Czr9QE4VntHzrgX_nK6g,1
a6IpOVOQfpcqpefVPT9MUw,3
cH6_1dYazfklP2UJu5wmQQ,5
R2giYMgm2aMm-YbxsgOIQQ,5
sp9nQobyD20BjyWk9UfVTg,1
mY0FbG14JhYot_XclpMojA,1
FQa4IJ94nqMUJ5uPWIGVTA,1
EBLzJBWjkWYywTWvXWmdoQ,3
hQ5xhtBDIEiwXtJcEOp6uQ,1
SW9v0fZXNG54Hh9dsBGaOw,5
zxi60_0ygDVWVFPGGfjgVg,1
EzMQiNueUq3cRAUwIm6F8w,4
d70iF4JTt7SZK34ZaRScQA,3
FNbQGJuNQQymhUGR8NVxww,3
tjf7Eibr3Yy4XwlJI0nZHA,2
_A-hfy0DqZCtHRbF6Jx_lw,1
iHJFV6se6p6V--XVtP6-fw,1
FWSvghLaP-rH7DB0AlPPUQ,4
yJ84PvYmMC7VFhxUWp2HEA,5
wGINlUBsJToqCwJEwTYjuA,1
86svk-Y7MUIrh8zh-Yq4Fw,2
xukgVANuFLqptNEVSqDQhw,2
-150b_f3o3BNdrP-WJ2viw,5
KUdtYHCwcKipNHJED_oOxA,3
Ufw1JzLa7KAFXmNxc8hvgg,1
XDjtQfsholynhlRLPKDNBA,3
O0lMLw-8yEEWN1D6VObb_w,5
iolAuNQN3VJ_1Firzvm5BA,3
3nbC7hqsAU4IND_vQ95H1g,3
d5jb7UiDmZpdIh_HttzUWQ,5
3vaqXJMJP59U1SfmfvPnpg,3
M8fBkaMe6RJI9fXhLoreKA,1
xfM-g1c6anVYtdSclbUmWA,1
aF-U3ypf6mClUlpDBtXyoQ,1
IJFrTO7JcsgwmQ8XwjbNgw,5
ukGsVU8ONs3iJ28OJ9s1mw,5
kr7ms4IRiwROvnWTxF5U1A,4
ckT7lgAV7QKAHmH6JGLfmQ,1
B7WR9X7TThogZIfwhkUTZw,2
6Po3xBuw3VaLsU_hlBtLQw,5
iykpKio6UI1UUewmQdyCrw,3
VZklCqla8Fs5BKkXbE4LQQ,5
Y9NaTWA1n_2IUhG3DLBIsg,5
aQYCAMVGOfaJV6t0vCfKZg,3
J29khZ2awECAQo9g6B_01Q,4
5YTRAG_qfM9dpc-KiJDmfA,1
Mip1kLa0UtJJnbAFtAwOqg,3
Mnm9ZK6hRA5Y2yfcoYZ9Sg,1
eqbNAccWdsJTcCry1Ar9-w,4
_0Ou070PbUKDUrQ0Fjt6pw,1
BhNdWE1Oh307Z3AKMlQcfQ,2
E3JmipwBKF3NLEz9lgi9Xw,1
yemWFSJZgw0AmFjVMtUr_g,4
1aJlZYliLZkiHYUXYQUpDQ,4
y2xrSSvHCq2ZyzJJwSCXEg,2
2Kl3Skb_iqoI4aa1dPe5Dg,4
XCcMzIDarPsq2B46mG2QpQ,1
4r9OPiJqTbcbLwji_hmbxg,1
6SMWpdzwn8isppZWhftv_A,4
xk800FEmgZomO47xkAv0KQ,2
Ykp5Xd6ZRDOHbsRbxCnX5g,3
CBYNhW-5Ew_5IMxwfoFg-Q,1
inYGqx5J00GTK3Wx1dQ-9Q,3
4q-nXaHQdysEW9ctt3woVg,1
mnqbOPyFOj-PrJkvpOEA5g,2
b94sj0ccWFJncfEaL8nQuQ,1
girqnDFLXYOjmZc4R7G76w,3
lbNSeYmYbWtj2_3TrAECMg,5
44oaoOV1qRaM2QnYp8rFnA,2
euSy1UiCZ0yWTfEdvZRhEQ,4
59g4k4twbp_okONe6FZW5w,1
RTGYKlt7FlvmH_gnEo2E3A,5
4Yr7wxVzXZ4pJ4KxfeydBw,1
pQ5Bj6CS3USn_Yog790yLg,4
pkC_90i7JvRFp05mOJitWQ,4
4XeOuvBOkOkti2R5wmnyyg,1
CpiAhed3MCtxzJ5z3pQrgQ,1
v68PLdAIhobriLecg_euKQ,5
4HXuQbxfTch3veYvoQl5rA,2
fUAyPDXMmSG8FlOhiLX_sQ,1
_EBe4KAlzsloTA8xyMzHHA,4
FhuC89-vGlTyXlWYJQk9vg,5
gZKHQqLnCcWxqytCTodImg,3
C9JVpdljOuVXyU_6mH4RBA,4
LBOEO_0v34RfXqgyZHvBjA,3
opoxRpWBykdmbsor1t5hBA,4
TgwNgrfj020Q0Wc3LeV0sA,5
uyHDPXkvQsfURgekxJpBpA,1
h4DaA6NO_sfdti91Ye4kow,5
m4NqEcWMng-3XL6M24JTGA,1
6r-hvhGas6E2rc5o_DiiwQ,1
dqieuZng3Hjb8Eegk6vi5w,5
v258QCKvTDFJI3y5z-P5bA,3
f0Hi85gO5LBqsKPUWU1blA,5
3hhxezs6Cxt0MOSrWIJu1A,1
xiZXBzbbruzWKfg_OsOM_w,3
_e4fFYx94U1T6DNcdDeU5w,2
6Jj6pBRRSFiPbEwa1mVXqQ,1
qSeT6pscI5Zt_BFg2aUYjQ,2
5l-0aHhK58MRhDfGmU96AA,5
qcDyX4cQeqRmK08Ozhk30A,1
XtZyAzv8MLMD4L_x3FvapA,4
JJXsV73D0Knnh81IYDTuWg,3
8ni_WJnGWmJ19ggsX12IBw,2
sIN4ndab3BCg6EK7Nu-rRw,1
fqZIT0obJ4u_o6ICCHwT3A,5
Y4Pu1jCbO8igOK1jAWTKgQ,1
eVyhR0-DQYohcn3TvYOazw,1
wNvoSFRAH0bUjiAxALvo5A,1
E0p3CcPehyGvT5TpJQeouA,5
K1XPXAAvXVZufMhtI1JMnw,1
OlH7ofP1j58uhmkLZJrZaQ,4
uq0hTxNUVTFMwj5580X53w,4
El4D0iuqAAnLjpAVN4VssA,3
yuwbV4vtYheZBW4gMDLxgQ,4
fpdnDdssb4k36MZ6XkUO9g,1
90CXb8MY7begKcHgosdlwA,5
oftK0ATquBo4pdst1-BBBA,1
oPjljyAb0CpI2Af-GxHOzw,5
goGPMpwFFdlHngmOoA9f9w,4
I6ObHh2U-ICXKd3155fTdQ,3
eFVyN4USt9tudNGY37QFfg,1
juCcewiqJ4GNXVR6nJMJcA,3
PlLndvzVOIzggOCj_3clKA,3
9pqVcIbL-9VK3iX812zKYQ,5
stidEi_j6XAw-xJrqBgarA,4
zyvJXRTQoLouYzMdt7eq8A,4
qkcfR3mWeOTJi1P7toAnjQ,4
B1wx_u10ool_-0rYd-g09g,1
eMP0NBs7FMYcksi6XviM7Q,4
fhm6u_v-j4EozBWPGgxOQA,1
qvEh5o_-xTJBOSMyEL7egg,3
b_TLNyNRhGb48gIBXoAGLg,2
Qm6okMKrKVadbF9qGvcpeA,5
_I3EHDY2yqa2btLyJ7rzkg,2
W7On7CK4P-H9i45i_RAUXg,2
mu1Xgs5h-WjSrqLHmDMPPA,1
Jzr10P7hQjwa8bxKK_EKLg,4
jWZlO0lp7iCcNFuMCzPSrg,3
tNR-mxN7dONHWhr0xF9Wmw,2
7IvQMhrPbRV-f8EbRZRCPQ,4
-QH2Haw5k0V1vL04B4CpVA,3
xheigdh0WPoshzxwEgbJKA,1
zUazoW-bQqAZ1LpJAZSG0Q,3
uNZxLK7dGPO5Fmpvp5nCfQ,4
iCPQy3YfY4wgMuH5X2lf3A,2
z7V_Rgx-uGgyrDRarRH4Jw,5
kEjN6LP91b5r_t0EKabWig,4
CAkgfdvdCn4KUo03kMk9Mg,4
hYrT2iX6CGjy90f1hZg3Zw,2
rvLkjT_Ev0T-tSpP8Pb9FQ,4
JaF9OleMF9tPz52GCovlTg,2
sle3NtSVH6n9uvgdkak7IQ,3
uMjozuQAhR-MEYBu908g1w,1
m_F0JMZKoD0dx9KDj5sYKg,3
UzY93BNqHPTMo5l-CL8ARw,1
hHzzNXrpdM2h0EXqeGDSIg,4
S9ej_8SgG_Eg3z2tDVpuyA,4
VetgHhYpX_mAnnWFW_oNng,1
FFUxQ1RCQgFBhWhScVYBQQ,3
fqRhYGFZ94r3J-xPvJjSzA,3
DTQYJ3Ma-nePJ47PX1N4Lw,3
yJqJWl00TsVHZo2qoF-Q9A,2
kim6oCWOlzH40ao2uR7hzg,1
5ER67p87CZ7Gwe4JOQ_sfQ,1
b7TNNG28KBqCrtNr_C0eqQ,3
sn4Gn-fL8QtIuxE90wt5WQ,4
jFVIOVffPCheJ9xI9ir7eA,2
q4BBwbNB-YmYVoSsBamnDQ,3
P4rpsvPovb4WBfxAbld6Yg,1
R9865JpUO9WMQ0A06exgig,4
1YJdGDnOYffnywykb74plw,4
ieX_AUwBJw3tgPwcg_jSPg,3
ObhtPzmeQXopk73zfZ-HDw,3
LJxkQ8jXViERv0AMTHNhoA,2
qsuhEPJfD4GmuWdeQzB8bQ,5
cUXLN3Mmpnu2GY462zV3Ng,4
6G-_yJC1Kq3LROxRVX_eEA,1
bjk3FApPULJp7NslrtOYoA,1
STrCj5w3Hd1-z3bjDHaPCA,2
gi_V6yb_6bGH6nWNFV1YXA,4
i65s9DcFtjnNefNwweLg8g,4
